pWmZ8	r6k/1pp4Q/p1p3R1/8/4q3/4B3/P6K/6R1 b - - 0 28	h8h7 g6h6	1445	medium	endgame mate mateIn1 oneMove operaMate
tOl77	8/8/1kp5/5R2/R4Pn1/PP3bPp/4N3/3B2K1 w - - 1 40	e2c3 h3h2 g1f1 h2h1q	1445	medium	advancedPawn deflection endgame mate mateIn2 promotion short
vzP3i	6k1/1p3pp1/2p4p/8/1PP1q1P1/3r3P/1Q6/R4NK1 w - - 4 31	b2g2 e4d4 g2f2 d4a1	1445	medium	crushing endgame fork master short
6yzEg	4q1k1/1p3pp1/p1p4p/3p2n1/3P1Q2/2PB2Nb/PP3PP1/6K1 w - - 0 27	g2h3 g5h3 g1f1 h3f4	1446	medium	crushing endgame fork short
Bzel2	r6k/1b5p/p3p1Q1/1p6/3q1P1R/P6P/1P4PK/2r5 b - - 0 31	d4e4 h4h7	1446	medium	endgame mate mateIn1 oneMove
Kwe97	3r2k1/5pbR/2p5/6Q1/p3P3/P4P2/1q2KP2/7R w - - 4 30	e2e3 b2d2	1446	medium	endgame mate mateIn1 oneMove
tdX9u	k3q1nr/6b1/Q1n3pp/2B1p1N1/4P3/2P5/PP3PPP/6K1 b - - 2 24	a8b8 c5d6	1446	medium	mate mateIn1 middlegame oneMove
BsWPm	r2qr1k1/pp3ppp/2n5/4p3/6b1/2PB1N2/P1P1QPPP/R4RK1 w - - 5 14	d3h7 g8h7 e2e4 f7f5	1447	medium	crushing hangingPiece middlegame short
MZBVE	3r2k1/ppp1B1pp/4p3/4p3/1P6/P1P5/R1n1qPPP/2Qr1RK1 w - - 5 24	a2c2 e2f1	1447	medium	kingsideAttack mate mateIn1 middlegame oneMove
cWgn8	r3k2r/pp3ppp/3Pb3/1n6/1Pq5/K2P4/P1P3PP/RNBQR3 w kq - 1 18	a3b2 c4b4	1447	medium	epauletteMate mate mateIn1 middlegame oneMove
gzqkI	1R6/8/1P6/4N1p1/4Qn1p/5PrP/5k2/7K w - - 8 59	b8d8 g3h3	1447	medium	endgame master mate mateIn1 oneMove
hMASF	8/8/8/2Q5/8/4pK2/3q4/4k3 b - - 7 69	e3e2 c5g1	1447	medium	endgame mate mateIn1 oneMove queenEndgame
wzOb6	r1b1k1r1/pnpp1p2/1p5p/2bPp3/4P2q/2NB1Q2/PPPB1PP1/R4RK1 w q - 5 16	g2g3 g8g3 f3g3 h4g3	1447	medium	crushing kingsideAttack middlegame pin short
05NVJ	6n1/1p3pkp/n1p3p1/p3NNQ1/P3P3/7P/1q3PPK/8 b - - 3 25	g7f8 g5d8	1448	medium	endgame mate mateIn1 oneMove
2ILpx	2K5/1P2k3/3q4/8/8/8/8/8 w - - 32 80	b7b8q d6d7	1448	medium	endgame mate mateIn1 oneMove queenEndgame
8ERhq	r4br1/pp3kp1/1n1p1qNp/1PpP3P/4PpQ1/3P4/PB3P2/R3K2R b KQ - 1 19	f6b2 g4e6	1448	medium	mate mateIn1 middlegame oneMove
bYqXj	8/p7/7k/P2P1qp1/7p/4BP2/1r2B3/3Q2K1 w - - 0 55	d5d6 b2b1 d1b1 f5b1	1448	medium	advantage endgame pin short
hBHmK	3k1b2/pp6/8/n5Qp/3P4/8/P4qPP/4r1RK b - - 2 36	f8e7 g5a5 b7b6 a5e1	1448	medium	crushing endgame hangingPiece master short superGM
uI7Kz	2r2rk1/p4pp1/4p2p/3nN3/2pP4/2P3QP/3q1PP1/2R1R1K1 b - - 3 27	d5c3 g3c3 d2c3 c1c3	1448	medium	advantage master middlegame short
SwC87	4r3/p6p/1p1k2p1/4Np2/5P2/4p1Pq/P7/3Q1bK1 b - - 1 39	d6e6 d1d7 e6f6 d7f7	1449	medium	endgame fork mate mateIn2 short
Y3vSW	8/8/2p5/3r1Rp1/3k1PP1/6K1/8/8 b - - 0 55	d5f5 g4f5 d4d5 f4g5	1449	medium	capturingDefender crushing endgame master short
ot1iy	r2r2k1/1p3pb1/p4qp1/6p1/4p1P1/P1B4R/1P3PKR/4Q3 b - - 1 26	f6c6 h3h8 g7h8 h2h8	1449	medium	kingsideAttack mate mateIn2 middlegame sacrifice short
pYPRA	r1bk4/pp5r/1bn1pN2/3pP3/3P1npq/B1P3pP/2Q5/R3R1NK w - - 2 27	c2h7 g3g2 h1h2 g4g3	1449	medium	advancedPawn kingsideAttack mate mateIn2 middlegame short
phzhV	8/5P2/p7/2b3k1/P3Qp2/6q1/1r4P1/R3R1K1 w - - 3 43	g1h1 g3h4	1449	medium	endgame mate mateIn1 oneMove
vcHs5	1r5r/2R1kpbp/p3p3/5np1/B2P2N1/1P1n1PP1/3QK2P/7q b - - 1 24	e7d6 c7d7	1449	medium	mate mateIn1 middlegame oneMove
DR111	k5r1/1pQ2p2/p2p3p/P3p1r1/1P2P3/7n/5P1P/2R2R1K w - - 4 29	c7d6 g5g1 f1g1 h3f2	1450	medium	cornerMate deflection endgame mate mateIn2 sacrifice short
XqMlW	r3r3/1p2k1pp/pP3p2/8/4PB2/PB3b2/3K3P/3R3R w - - 0 23	f4d6 e7d6 d2e3 f3d1	1450	medium	advantage hangingPiece middlegame short
x3UWX	2b3k1/ppQ3pp/8/5pN1/2P1r3/2q1P3/P4PPP/5RK1 b - - 1 24	c3c4 c7d8 e4e8 d8e8	1450	medium	endgame mate mateIn2 short
9IcHY	1r6/5pb1/8/2k4B/7P/3R4/KPP2RP1/4r3 w - - 5 36	f2f7 b8b2 a2a3 e1a1	1451	medium	endgame mate mateIn2 short
JxBwu	3q1rk1/4bppp/p3pn2/4p3/1p1P4/3bB1PP/PPr1NPB1/R2NQRK1 w - - 4 19	d4e5 c2e2 e1e2 d3e2	1451	medium	advantage middlegame short trappedPiece
QZMWX	r5k1/p3pp1p/3p2p1/q7/4P2P/1Pr2P2/P2Q2P1/1K1R3R w - - 0 19	d1c1 c3b3 a2b3 a5d2	1451	medium	crushing discoveredAttack endgame master queensideAttack short
vzOCJ	rnb1k2r/ppp2ppp/4p3/8/1b1qP3/2P5/P1QB1PPP/R3KBNR b KQkq - 1 8	d4c5 c2a4 b8c6 c3b4	1451	medium	advantage opening short
URZQ5	2k3r1/pp2pp2/3p4/2p2N2/1PPbPQ2/3PN3/P4Kqp/1R3R2 w - - 1 29	f2e1 d4c3 e1d1 g2d2	1452	medium	master mate mateIn2 middlegame short
XWGoy	3r2k1/4qp2/p3p1np/6p1/2Pp4/1P4NP/P3QPP1/3R2K1 w - - 5 33	g3f5 e6f5 e2e7 g6e7	1452	medium	crushing endgame hangingPiece master short
y42qP	rn2r1k1/pp3ppp/2p2q2/3p4/1b1Pb3/6Q1/PPPBBPPP/R3K1NR b KQ - 1 13	f6d4 c2c3 d4f6 c3b4	1452	medium	advantage fork opening short
cWiIc	r3k3/ppp5/4Bpb1/2b5/P5p1/2P4r/1P3P2/RNBR2K1 w q - 0 18	e6g4 h3g3 g1f1 g3g4	1453	medium	advantage middlegame pin short
pDmh5	2k5/2p5/Nn1r4/2Np4/P2P4/2P1n2r/8/1R2R1K1 w - - 0 30	a4a5 d6g6 g1f2 g6g2	1453	medium	mate mateIn2 middlegame short
qAouA	2r2rk1/2qn1p1p/1p1b2pP/p1nQ2P1/4P3/7N/PPP1B3/2KR3R w - - 0 21	d5d6 c5b3 a2b3 c7c2	1453	medium	discoveredAttack mate mateIn2 middlegame pin queensideAttack sacrifice short
zXeVc	8/2Q2pp1/1p2k2p/p1p2P2/P2p2PK/1P2nq1P/2P5/8 b - - 0 53	e6d5 c7b7 d5e5 b7f3	1453	medium	crushing endgame short skewer
5eRf4	2rq1rk1/4bppp/p2p4/1p1Pp3/3n4/1P1BBQ1P/P1P2PP1/R3R1K1 w - - 1 17	f3e4 f7f5 e4d4 e5d4	1454	medium	crushing middlegame short trappedPiece
Gjaif	r4k2/pp3p2/2q4p/3bp3/6Q1/1PPB4/P5P1/RN5K w - - 0 28	b1d2 c6c3 a1d1 c3d3	1454	medium	advantage fork middlegame short
ZKME4	5r1k/p2Q2p1/1p2pq2/2p2p1P/2P1bP2/PP2P1R1/8/2KR4 w - - 3 33	g3g6 f6c3	1454	medium	endgame mate mateIn1 oneMove
nQoTU	8/8/6pk/3R1p1p/2K2PP1/7P/8/3r4 b - - 2 47	d1d5 g4g5 h6g7 c4d5	1454	medium	crushing endgame intermezzo rookEndgame short
0BNak	r1b1k1nr/bpp2ppp/3p1q2/p2Pn3/2P5/P1N2N1P/1P3PP1/R1BQKB1R w KQkq - 1 10	f3e5 f6f2	1455	medium	attackingF2F7 mate mateIn1 oneMove opening
8tEpe	r5k1/1p3bpp/5n2/1B2r3/8/6NP/PPPR2P1/R6K w - - 1 26	a2a4 e5b5 a4b5 a8a1	1455	medium	advantage middlegame short
Hgz9h	6k1/1P4pp/2N1p3/2B5/2r5/P4pPQ/4qP1P/5rK1 w - - 0 33	h3f1 e2f1 g1f1 c4c1	1455	medium	attraction endgame mate mateIn2 short
Lracx	rnbqk1nr/pp3ppp/8/2bpN3/2Bp4/8/PPP1QPPP/RNB1K2R b KQkq - 1 7	d5c4 e5c6 d8e7 c6e7	1455	medium	advantage discoveredAttack discoveredCheck opening short
WraCI	1r2r1k1/6pp/3p1p2/3P1P2/1pq1B3/2p5/P1Q3PP/2R1R2K w - - 2 33	c2b3 e8e4 b3c4 e4c4	1455	medium	advantage middlegame short
BzLMG	r5rk/3QR1pp/1p6/p2P4/6n1/PP3pPq/1B6/R4NK1 w - - 0 33	b2d4 h3g2	1456	medium	mate mateIn1 middlegame oneMove
B4YlK	8/6p1/1Pbk4/4r3/2Q5/2K5/8/8 w - - 1 63	c3b4 e5e4 c4e4 c6e4	1457	medium	crushing endgame pin short
Q1M1e	r7/2k2p2/1p2qPp1/1Qp1P2p/p3P3/2P5/7P/3R3K b - - 3 38	a4a3 d1d6 e6d6 e5d6	1457	medium	crushing endgame master short
05Loy	r2q1rk1/1p2bppp/p1N1p3/2pn4/8/2NP3P/PPP1QPP1/R1B2RK1 b - - 0 15	d5c3 c6e7 d8e7 b2c3	1458	medium	crushing intermezzo middlegame short
7RA4V	7R/p4pQ1/4p3/6p1/4k1n1/6P1/P3qPKP/8 w - - 7 36	g7f7 g4e3 g2h3 e2f1	1458	medium	endgame mate mateIn2 pin short
BWqhK	8/8/3n1p2/2kP1Pp1/1pP1B1P1/pP1p1K2/P1P5/8 w - - 0 77	f3e3 d6e4 c2d3 e4c3	1458	medium	crushing endgame master short
Gxqin	8/p3Qnkp/2b2p2/2p2Pp1/5qP1/7P/PPP5/2KN2N1 w - - 3 27	c1b1 f4f1 b1c1 f1g1	1458	medium	crushing endgame fork pin short
NeLqD	1R3rk1/2B1ppbp/6p1/8/2n5/3QPP2/q3N1PP/6K1 b - - 1 23	c4e5 b8f8 g7f8 c7e5	1458	medium	advantage middlegame short
4Rv5W	4rr2/ppq3pk/2nb3p/2pBpbB1/2PpN3/P2P2P1/1P3P1P/R2QR1K1 b - - 3 17	h6g5 d1h5	1459	medium	mate mateIn1 middlegame oneMove
A7ps7	r3r1k1/pp3ppp/1qp2P2/3b4/5Q2/6P1/PP3P1P/R1BR2K1 b - - 0 18	e8e4 f4g5 e4g4 g5g4	1459	medium	crushing middlegame pin short
K8V2f	6k1/1p1R2p1/2p2pNp/5Pn1/2P3K1/1P4P1/2r4P/8 b - - 3 28	c2h2 d7d8 g8f7 d8f8	1459	medium	endgame hookMate mate mateIn2 short
Rbdsx	5b2/5R1p/3p1kp1/3B1p2/2Pp4/2r3P1/5P1P/6K1 b - - 5 30	f6e5 f2f4	1459	medium	endgame mate mateIn1 oneMove
SHAGM	5rk1/pp3rpp/1np1R3/8/2PP1qn1/1Q3P2/PP4PP/4R1KN w - - 1 22	f3g4 f4f1 e1f1 f7f1	1459	medium	kingsideAttack mate mateIn2 middlegame sacrifice short
pJjvE	8/8/8/p5pk/4Q3/1P4K1/P2q1P2/8 b - - 7 46	d2a2 e4h7	1459	medium	endgame mate mateIn1 oneMove queenEndgame
9ozqv	8/1R6/4pk2/3r4/3N3p/6nP/1P1K2P1/8 w - - 1 44	d2c3 g3e4 c3c2 d5d4	1460	medium	crushing deflection endgame master short
FPixG	3rrk2/p5b1/2p3pQ/1p1n4/1q2N3/3B1P2/PPP2P2/1K1R3R w - - 2 26	h6g6 b4b2	1460	medium	mate mateIn1 middlegame oneMove queensideAttack
gC710	r5k1/2p2pPp/2p5/4N3/3Bb1P1/1qN5/1R5P/1K1R4 w - - 1 31	b1c1 a8a1 c1d2 b3b2	1460	medium	crushing deflection middlegame short
le9BT	r3k2r/ppq1nppp/2n1pb2/8/6Q1/B1N3PP/P1PP1PB1/R3K2R w KQkq - 4 14	c3b5 c7e5 g4e2 e5a1	1460	medium	advantage fork middlegame short
4X2XQ	3R1bk1/q1B2p2/5Ppp/5b2/1pp5/5P2/1P5P/4Q1K1 w - - 1 37	e1f2 a7c7 d8f8 g8f8	1461	medium	advantage endgame hangingPiece master short
7D32W	8/1p4pk/p3Q1bp/2p5/8/2K4P/PPP1RP2/3q4 w - - 0 45	b2b3 d1d4	1462	medium	endgame mate mateIn1 oneMove
CATAO	2rq2k1/5p1p/4r3/3p1p2/3Q1B2/P1p4P/1b3PP1/3R1RK1 b - - 1 28	c8c4 d4c4 d5c4 d1d8	1462	medium	advantage discoveredAttack middlegame short
Gs16D	8/R7/4k1p1/1b5p/pB5P/P2r2P1/5PK1/8 w - - 7 40	g2f1 d3d7 f1e1 d7a7	1462	medium	crushing discoveredAttack discoveredCheck endgame short
fXJan	7k/pp2q2p/3b2p1/8/6N1/2Q4P/P5P1/7K b - - 15 36	h8g8 g4h6 g8f8 c3h8	1462	medium	endgame mate mateIn2 short
hVKkP	8/1p3p2/2p3k1/4P3/1P4KP/4R1P1/1P2Rr2/5r2 w - - 1 41	e5e6 f7f5 g4h3 f1h1	1462	medium	endgame mate mateIn2 rookEndgame short
nMYOm	5rk1/1R6/p4p1p/2p2Np1/6P1/2P4P/r4P2/6K1 b - - 4 33	f8f7 f5h6 g8g7 h6f7	1462	medium	crushing endgame fork short
2VTaP	r2q1rk1/pp3pp1/2p2n1p/n2pN2b/1Q1P4/P1P4P/2B2PP1/R1B2RK1 b - - 1 18	f6d7 e5d7 d8d7 b4a5	1463	medium	advantage master opening short
UfGEt	1rb4r/5R1k/3R3p/2n1p1pN/p1P5/P7/1PK2P1P/8 b - - 3 33	h7g8 f7g7 g8f8 d6d8	1463	medium	mate mateIn2 middlegame short
ZSi5i	r4rk1/2p1q1pn/p2p4/1p2p2b/4P3/5NRP/PPP2P1N/R2Q3K b - - 0 22	f8f4 d1d5 e7f7 d5a8	1463	medium	crushing fork middlegame short
6EN6z	8/p5bk/1p2R1p1/1PpPP2p/P1P2N2/3pr1P1/6KP/8 w - - 2 37	g2f2 d3d2 f2e3 d2d1q	1464	medium	advancedPawn advantage endgame promotion short
Qo9Cj	5r2/3R4/p3pk1R/3p4/1P1P1p2/1PK1nPr1/8/1B6 b - - 7 46	f6g5 h6g6 g5h5 d7h7	1464	medium	endgame master mate mateIn2 short
YVJfq	r1b2rk1/pp2ppbp/3p2p1/8/4P1n1/1BN4n/PP1BN1P1/RQ3RqK w - - 2 17	f1g1 h3f2	1464	medium	mate mateIn1 middlegame oneMove
s8o9W	5r1k/3r1nR1/p3pN1p/1p2Pq2/2p2B2/6Q1/5P1K/8 b - - 4 40	f7e5 g7g8 f8g8 g3g8	1464	medium	mate mateIn2 middlegame short
tQUF4	6k1/1pp3p1/3b3p/p2PrRn1/2P3Pq/P2Qp2P/1P2N1K1/7R w - - 1 30	f5e5 h4f2	1464	medium	master mate mateIn1 middlegame oneMove swallowstailMate
OFyQv	r5k1/1p5p/q3p3/7Q/6P1/1PP5/1K3PP1/2R5 w - - 7 39	b2c2 a6e2 c2b1 e2a2	1465	medium	endgame mate mateIn2 short
xtxPH	8/kpQ5/p2p4/7p/PK1N4/2P5/1q1nN2P/8 w - - 0 44	b4a5 d2c4 c7c4 b2b6	1465	medium	endgame mate mateIn2 sacrifice short
yDsXu	6k1/1bq2pp1/1p2p2p/p7/6Q1/2P4P/PP3PP1/1B4K1 w - - 0 26	b1e4 f7f5 e4f5 e6f5	1465	medium	advantage endgame fork master short
4rctf	8/1Rr2k2/P5p1/r4p2/8/3B3P/2P4K/8 b - - 6 46	a5c5 a6a7 c7b7 a7a8q	1466	medium	advancedPawn advantage endgame promotion short
a44yO	3r1rk1/1p1N1pp1/3p4/1Qp5/2P3q1/P5P1/5RK1/4R3 b - - 4 33	d8d7 f2f4 g4f4 g3f4	1466	medium	advantage endgame short
18iKc	1r1r1k2/p1p2pR1/3np2P/7q/1B1p4/1P1Q4/P1P2P2/1K1R4 w - - 2 26	d3d4 b8b4 d4b4 h5d1	1467	medium	advantage deflection middlegame queensideAttack short
FOcJf	r4r1k/6p1/p1pQ3p/4B2P/3Pb2q/2P2R2/PP6/R5K1 b - - 2 22	e4f3 d6h6 h8g8 h6g7	1467	medium	mate mateIn2 middlegame pin short
RucV9	6k1/pp3pp1/7p/3r3q/8/2P1P3/PP3PP1/RQ3K2 w - - 3 27	b1e4 d5d1 a1d1 h5d1	1467	medium	endgame mate mateIn2 short
i6AxA	r1b1k2r/ppp2pp1/3p1q1p/2b5/2B1P3/2N2P2/PP3P1P/R2QK2R b KQkq - 0 11	c5b4 d1a4 c7c6 a4b4	1467	medium	advantage fork middlegame short
QwsCA	8/8/6p1/2p3Pp/p3KP1k/P7/1P6/8 w - - 0 41	f4f5 h4g5 f5f6 g5f6	1468	medium	crushing endgame pawnEndgame short
aZ6Vv	6rk/3q1p1p/p2BpPpQ/1p1b4/1P3P2/6R1/1Pr4P/R3K3 b Q - 3 26	d7d6 h6h7 h8h7 g3h3	1468	medium	attraction kingsideAttack mate mateIn2 middlegame sacrifice short
xHD5W	4r1k1/1q3p2/4pQp1/p1p1P2p/P2n1R1P/4R1P1/5P2/5rK1 w - - 0 33	g1f1 b7h1	1468	medium	endgame master mate mateIn1 oneMove
EPG69	r1bqk3/pp1p1p2/3Q3r/6np/4P1nB/P1NB4/1PP2PPP/R4RK1 w q - 4 18	d6d5 g5f3 g1h1 d8h4	1469	medium	crushing discoveredAttack kingsideAttack middlegame short
WDiG4	6k1/5r2/p5q1/7p/P2Q4/2B4P/3P2P1/6K1 b - - 2 39	g8f8 d4d8	1469	medium	endgame mate mateIn1 oneMove
ekOV9	Q4bk1/1Np4p/3p4/3P4/2P2p2/4pP2/6q1/3QKRr1 w - - 0 32	d1e2 g1f1 e2f1 g2d2	1469	medium	mate mateIn2 middlegame short
8dQPm	6k1/5pp1/6p1/3Qp3/1P6/6KP/1R1R1PP1/r4q1r w - - 7 33	d5e5 a1a3 e5e3 a3e3	1470	medium	crushing endgame short
LQkZk	r3kb1r/1p3pp1/p2P3p/1bPQp1q1/1P6/P1P2P2/6PP/RN2K1NR w KQkq - 3 16	d5b7 g5e3 g1e2 e3e2	1470	medium	mate mateIn2 middlegame short
apB8B	r3r3/pp1b1pk1/2q1pp2/8/4pP1Q/4P2R/P1P3PP/3R2K1 b - - 9 24	g7f8 h4f6 e6e5 h3h8	1470	medium	mate mateIn2 middlegame short
mZsC5	2b2r1k/3q1p2/p2p2pP/4p1Qn/2P1P2N/Pr1B2R1/5P1K/6R1 b - - 3 29	h5g3 g5f6 h8h7 f6g7	1470	medium	kingsideAttack mate mateIn2 middlegame short
qvFS8	4r1k1/1npb1ppp/p7/1p6/1P4n1/5N1P/P1B2qP1/1RBQ3K b - - 0 22	g4e3 c1e3 e8e3 d1d7	1470	medium	advantage middlegame short
WpqtD	7k/7P/p7/3pbQ2/2p5/7P/P1B3PK/4q3 w - - 3 34	g2g3 e1g3 h2h1 g3h2	1471	medium	endgame mate mateIn2 short
gRBDH	4r3/pp4Rp/3p1R2/3P2Pk/3n2r1/3K1p2/PP3P2/8 b - - 6 34	d4e2 f6h6	1471	medium	endgame mate mateIn1 oneMove
r0im4	4r1k1/1pb2pp1/2p2n2/2Pp3p/R2P4/1P1N2P1/1P1NrP1P/3R1K2 w - - 0 23	d1e1 e2d2 e1e8 f6e8	1471	medium	advantage hangingPiece middlegame short
6pQ4i	rn2qb1r/3kp1p1/1Np1NnQp/pp1p4/5BPP/5P2/PPP5/2KR3R b - - 2 18	d7e6 h1e1	1472	medium	mate mateIn1 middlegame oneMove pillsburysMate
VdpDM	r3k3/pp3p2/2nbb3/2pNp1q1/4P3/2PP1P1r/PP5B/R2Q2RK b q - 4 22	g5h5 d5f6 e8e7 f6h5	1472	medium	advantage fork middlegame short
H8UX0	3r1r1k/p1q1b1pp/1p6/2pQnp2/8/2P1P2P/PP3PPB/R3R1K1 w - - 0 19	d5e5 e7d6 e5d6 d8d6	1473	medium	advantage master middlegame short
OkhCE	5r2/p2P4/5bp1/P1k4p/4K2P/8/5R2/8 b - - 0 42	c5d6 f2f6 d6d7 f6f8	1473	medium	crushing endgame master short
H7BfE	8/2p5/5R2/8/6PP/8/1krpK3/8 w - - 2 52	f6f1 c2c1 e2d2 c1f1	1474	medium	crushing endgame rookEndgame short
wBR1F	r4rk1/pp1qbppp/5n2/n1ppp3/4P1b1/1QPP1NP1/PP1N1PBP/R1B1R1K1 w - - 5 11	f3e5 a5b3 e5d7 b3a1	1474	medium	advantage middlegame short
Y535i	r1b1kb1r/p4ppp/1qp5/3p4/5P2/1BN4n/PPP3PP/R1BQ1RK1 w kq - 8 14	g1h1 b6g1 f1g1 h3f2	1475	medium	kingsideAttack mate mateIn2 opening sacrifice short smotheredMate
YQpIc	rnbq2k1/ppp4R/3b4/8/2BP2p1/4QrP1/PPP5/RNB1K3 b Q - 2 16	g8h7 e3h6	1475	medium	mate mateIn1 oneMove opening
3902z	5rk1/2R2pp1/3p3p/4p3/4P3/3pNB1P/2b2PP1/2n3K1 b - - 1 33	c1e2 f3e2 d3e2 e3c2	1476	medium	advantage endgame short
UQMpS	rn2kb1r/pbp2q1p/1p1p2p1/3P2B1/6Q1/3B4/PP3PPP/R3K1NR b KQkq - 0 12	b7d5 g4c8	1476	medium	mate mateIn1 oneMove opening
lFE4r	3r1rk1/pp3pbp/4b1p1/3p4/5B1Q/1B6/Pq4PP/3RR2K b - - 1 26	b2f6 f4g5 f6g5 h4g5	1476	medium	advantage master middlegame short
cjELu	4B1k1/5R2/4ppp1/5n2/4KP2/r6P/P5P1/8 w - - 3 44	f7f6 a3e3	1477	medium	endgame hookMate master masterVsMaster mate mateIn1 oneMove
TztYt	r1b1kb1r/pp3pp1/2q5/2PN4/6np/1Q6/PP1R2PP/2K2B1R b kq - 0 19	f8c5 f1b5 e8g8 b5c6	1478	medium	advantage middlegame pin short
dYF4K	1q3rk1/5pp1/4b2p/1pPpPp1Q/r2B1P2/P5R1/6PP/R5K1 b - - 0 24	a4d4 h5h6 b8e5 f4e5	1478	medium	crushing middlegame pin short
sP4tq	r1q2k1b/p1p1p3/1p1ppnQ1/6N1/3P4/2P1P1P1/PP3PP1/R3K3 b Q - 0 18	c8e8 g5e6	1478	medium	mate mateIn1 middlegame oneMove
Eh4HJ	r2q1rk1/pp3ppp/2nbp3/8/2BPb3/4BN1P/PP3PP1/R2QR1K1 w - - 2 15	e3g5 e4f3 g5d8 f3d1	1479	medium	advantage opening short
JBlY4	5K2/8/5P2/7R/6k1/8/5r1p/8 w - - 5 71	h5h6 f2f6 h6f6 h2h1q	1479	medium	advancedPawn crushing deflection endgame promotion rookEndgame short
lgvBD	r3k1nr/p4pb1/2p3p1/1p1p2Pp/Nq5P/1P2PQB1/P1P5/2KR2NR w kq - 0 18	g3e1 b4a3 c1b1 b5a4	1479	medium	advantage middlegame queensideAttack short
sgPV5	R4r2/Q1k1bp2/2p4p/1p2p1p1/1P2Pn2/2PqB2P/5PP1/6K1 b - - 3 30	c7d6 e3c5 d6e6 a7e7	1479	medium	mate mateIn2 middlegame short
Wn5jd	r1b4R/ppR5/4pkp1/5r2/2PP4/5p2/PP1K4/8 b - - 1 34	g6g5 h8h6	1480	medium	endgame mate mateIn1 oneMove
ZjFu9	6k1/6p1/2Q4p/P3p3/3P4/6qP/4rrP1/R5RK w - - 0 26	d4e5 g3h3 g2h3 f2h2	1480	medium	endgame mate mateIn2 sacrifice short
tzpjR	2r2rk1/6p1/p3b2p/np2qp2/2pBp3/P1P4P/1P3QP1/1B1R1RK1 b - - 1 27	e5c7 d4b6 c7e5 b6a5	1480	medium	advantage interference middlegame short
9fQIp	5k2/2q2p1Q/p3pbp1/1p4N1/5r2/5B2/PPP4P/5R1K w - - 2 32	g5e4 f4h4 h7h4 f6h4	1481	medium	crushing middlegame short trappedPiece
Dqb9u	r4bk1/pb3pp1/1p2pn1p/7q/3Q4/2N1PN2/PP3PPP/2R2RK1 w - - 6 25	d4h4 b7f3 h4h5 f3h5	1481	medium	advantage middlegame short
JCy3Q	4qrk1/6pp/2p2b2/1PPpp3/1N3p2/4PP1P/3Q1P2/1R4K1 w - - 0 25	b4c6 e8g6 g1h2 g6b1	1481	medium	crushing endgame fork master short
QAYy2	1R6/5Npk/8/4rp1P/1K1N4/8/5r2/8 b - - 0 49	e5e4 b8h8	1481	medium	endgame mate mateIn1 oneMove
Yn32C	rr4k1/4bppp/2q1p3/p3P3/3PN1P1/1P3Q1P/5P2/R3K2R b KQ - 2 21	b8b3 e4f6 g7f6 f3c6	1481	medium	crushing discoveredAttack middlegame short
gVg7g	B5k1/5ppp/1p2p3/2b1q3/6n1/1Q4P1/1PP2P1P/4BK2 w - - 3 24	b3a4 g4h2 f1g2 e5e1	1481	medium	advantage deflection endgame master short
VwS2O	r5k1/Q1p2p2/7p/2P1b3/4q1p1/4N1P1/5PP1/4R1K1 w - - 8 29	e3c2 e4e1 c2e1 a8a7	1482	medium	crushing endgame short
ZIoMT	r3k1r1/ppp4q/5p2/1Pp1p3/7p/1Q4P1/1PP2P2/2KR4 b q - 1 24	a8d8 b3e6 h7e7 e6g8	1482	medium	crushing deflection endgame short
zgmje	1k2r3/ppp3rp/1q3n2/1Q6/2B5/P3bP2/1P2K2P/2BR1R2 b - - 1 24	e3c1 b5e8 f6e8 d1d8	1482	medium	backRankMate mate mateIn2 middlegame sacrifice short
7nUyl	1r3b2/p7/2R4p/3np1p1/1P1k1pP1/P3pP1P/3p4/3R1KB1 b - - 1 34	d5c3 d1d2	1483	medium	endgame mate mateIn1 oneMove pin
CuEr9	2rqr1k1/4bpnp/p3p1pB/1p2P3/2p1P1N1/P6P/BPn2QP1/R4RK1 b - - 1 21	c2a1 f2f7 g8h8 f7g7	1483	medium	kingsideAttack mate mateIn2 middlegame short
eU4ep	8/p1r4k/1p1bPQp1/6p1/2P3K1/5P2/P7/8 w - - 2 44	g4g5 d6e7 f6e7 c7e7	1483	medium	advantage endgame pin short
nVDk4	8/5n2/3k3p/2NP1b2/p1BK4/5p2/1P5P/8 b - - 1 41	f7e5 c5b7 d6c7 d4e5	1483	medium	advantage deflection endgame master short
rg69g	r2qk1r1/2pbb3/p1p2n2/3p2Np/3P3P/2N1P3/PPQ2PP1/2R1K2R b Kq - 0 16	f6g4 c2h7 g8g5 h4g5	1484	medium	advantage middlegame short
35Dqh	3r1k2/p1RP1pbp/2p3p1/8/8/2n5/P2K1P1P/4R3 b - - 4 27	g7f6 c7c8 f8g7 c8d8	1485	medium	crushing endgame pin short
3jVvm	1kR5/np6/p4p2/P3pq2/1P1p1npr/3P4/2Q3BP/2R3K1 b - - 3 35	a7c8 c2c7 b8a7 c7b7	1485	medium	mate mateIn2 middlegame queensideAttack short
Awh2i	2k2b1r/ppp2ppp/2n1p1b1/5P2/2P3P1/3rB3/PP2K1BP/R5NR b - - 0 14	c6e5 f5g6 d3e3 e2e3	1485	medium	advantage middlegame short
